previous_consumption,people,temperature,day_of_week,is_holiday,food_demand
238,1,22,4,0,215.57364959676715
101,5,21,2,1,197.42048657426835
111,7,18,5,1,243.78730692779192
454,2,20,2,1,345.57435664456415
194,5,30,4,1,297.2202246066804
258,6,34,1,1,292.8116266456982
279,11,29,6,0,327.35054755815383
410,7,28,2,1,430.4804143113101
384,1,37,0,1,322.6224189032745
182,7,26,5,0,250.52622027602732
67,4,26,2,0,142.83404866012143
348,8,30,4,1,377.78706236303435
347,13,29,6,0,443.72332471964364
135,4,27,0,0,152.62459888846917
448,6,25,2,0,373.54662912846385
356,9,31,6,1,425.62632123866985
356,5,35,4,1,367.86504211246097
388,14,29,1,0,460.57218728569677
244,12,28,4,0,357.9467562403469
371,4,24,1,1,349.21386541144153
347,8,26,6,1,387.13840378876625
166,13,30,6,0,373.1036200806543
82,9,29,0,1,229.14606596422072
313,4,24,4,1,312.63431367701764
342,3,18,3,0,235.77462533038008
462,8,37,5,0,423.5417806435168
344,14,23,3,1,485.5201297272771
32,5,35,3,1,170.95295780138994
450,2,34,3,1,395.3122636666251
208,10,23,5,0,322.1132145556634
306,9,35,3,0,369.58425884872054
227,3,39,1,0,217.85926268825293
133,12,38,4,0,318.90547270428397
499,2,34,6,1,370.33243803535464
41,1,25,0,0,60.853749479546025
368,14,25,3,0,465.8753129485698
233,8,21,6,1,300.4126934863935
190,11,35,3,0,326.48904162738
342,3,24,0,1,291.499254313592
73,7,18,0,0,173.21647793258862
413,1,19,3,1,300.10917579878077
317,1,19,1,1,229.04654045366243
339,12,25,6,1,449.8663718911793
145,9,23,0,0,241.5810657776753
296,12,30,4,1,417.4294708378051
483,8,23,6,0,381.3681278708738
223,12,36,4,0,384.933279590895
213,13,18,6,0,364.0164143394557
188,3,16,1,0,185.31743005687179
171,6,28,5,0,234.90828537623173
54,11,17,2,0,225.27712805558923
203,3,32,1,1,209.25530286699473
305,13,35,3,1,420.4051668141545
76,12,20,2,0,273.0099206505147
241,4,25,3,0,226.8844981452515
322,1,35,4,0,218.8155044547677
182,5,32,0,0,201.89319105790142
38,1,26,6,0,98.69825842427312
389,13,19,3,1,474.9794895206343
283,1,23,4,1,201.82161288927531
301,10,34,1,0,371.54125318306797
132,11,32,3,0,302.7577543415977
346,11,33,4,1,422.3267908538916
49,14,17,0,0,293.29466615957244
154,7,23,6,0,221.1049596464262
86,12,18,3,0,224.66284954289262
84,6,31,5,1,220.10717270838015
311,2,31,4,1,304.85938804050403
44,14,37,3,0,299.0909050476414
56,11,37,0,1,276.06242994447
20,12,16,6,1,264.5641602359268
418,2,23,3,0,290.1680343106927
56,11,23,3,1,268.94137562987424
160,7,19,6,1,262.5424873957582
251,1,29,5,1,214.66620681835164
155,13,29,4,1,348.49960836692077
408,2,17,2,1,312.5504038771794
207,12,33,6,1,360.1722348133744
147,8,17,3,0,259.79811851943646
220,6,20,2,0,264.58738367164347
146,14,18,1,0,296.1176762275292
276,2,38,3,1,303.5161929087267
183,7,27,2,0,253.5438755960217
54,4,27,1,1,198.6957501473658
213,2,25,5,1,219.16853829306908
210,12,19,4,0,319.45630249143227
123,6,15,3,1,205.87073649901308
42,11,23,4,0,183.00815924217136
284,9,31,1,1,387.54205931663205
309,11,36,4,0,377.35798828247573
449,9,15,4,0,408.6964790548474
481,14,17,6,0,517.9791621933211
403,8,29,0,0,367.9488595095398
279,3,35,1,1,271.7676475811177
433,3,37,4,0,355.6558714227929
498,2,24,2,1,347.6490690423441
377,5,22,1,0,333.84491880295377
94,14,26,0,0,295.176067465061
374,12,39,3,0,473.7642155256277
91,14,36,5,1,351.3852613673847
278,4,29,4,0,263.60496178670047
417,7,23,2,0,379.14515042407845
207,4,38,0,1,279.73005998264586
480,9,39,1,0,474.4132005657538
192,12,24,5,1,324.8802890979267
499,12,34,5,0,489.35596076510603
309,2,23,4,0,231.76475314138247
64,11,29,0,0,239.6896300631284
80,14,37,0,1,373.41569108554285
102,6,35,2,0,200.75502305635572
142,7,35,3,0,230.73053754219416
377,4,15,3,0,297.3091315674839
35,13,16,6,1,253.5909098424018
85,6,33,3,1,208.56563179716704
443,7,28,6,1,422.66552862380195
164,4,22,5,1,242.87642859096252
394,8,20,5,1,390.2335782200598
181,9,26,1,1,275.18311740182327
253,1,29,5,0,213.19869878802382
399,7,28,5,0,348.64803432105145
163,9,35,0,0,308.9151726787819
377,12,15,1,0,390.90692821816856
207,10,25,0,0,326.3789114077827
341,5,39,2,1,345.14381556831484
469,12,17,6,1,464.72535364826496
493,2,33,6,1,334.1487076195698
32,10,32,2,0,216.80816992227238
203,6,34,6,1,293.04540305016894
130,12,16,1,0,279.00888993719565
434,12,39,1,1,517.2327157099668
309,7,21,5,0,326.3829480727948
314,2,22,6,1,261.57333080737305
470,2,33,2,0,332.3546078723225
411,10,36,4,1,479.75768506024195
234,14,29,3,0,389.6203082915248
481,12,24,5,1,480.0368451438463
139,10,36,3,0,281.05737160105605
401,1,15,2,0,202.90201103185484
74,4,20,6,0,118.26525289387968
46,7,27,6,0,148.19361948245597
137,14,28,3,1,371.520023084497
240,9,17,4,1,343.2306042460641
250,3,25,6,1,231.18302255587895
72,12,17,4,0,231.92731272815294
314,11,33,0,1,436.8628451177776
340,7,24,1,0,313.98225777041586
420,7,29,3,1,408.1349452207906
252,7,25,6,0,295.86266530849673
177,2,29,4,1,192.33845854108293
456,6,38,6,0,380.2268225805234
288,2,27,1,0,217.87228771006994
40,6,19,1,1,146.92885554104316
422,13,18,0,1,481.7335337213844
72,10,27,1,1,282.01737827447016
294,3,23,1,0,239.59377562889463
332,14,39,5,0,481.193534730039
300,2,31,2,0,236.77629362404014
233,12,16,6,1,370.851798094027
50,14,38,0,0,320.71668848824385
356,6,19,0,1,320.01776150878726
202,2,30,3,0,214.09733094161538
42,5,21,1,1,170.56350381341358
51,2,15,3,0,104.99218222844343
465,3,26,5,0,303.4813313847188
93,3,35,4,1,193.6950680255114
29,6,25,1,0,145.28813059346555
475,6,26,4,0,362.4709684029959
73,10,33,2,1,310.6899619597019
71,3,26,5,0,136.40593311913705
167,3,26,1,1,180.96062276850628
179,13,28,3,1,360.5538555955057
389,12,16,3,0,425.28103848815124
33,13,16,1,0,226.4424358025162
197,1,39,6,0,172.40029293072868
431,7,18,3,1,383.55910879120216
385,13,34,6,0,464.8861558483979
72,8,37,1,1,245.43455347962316
427,2,30,0,0,311.314427518462
354,4,24,3,0,285.6972435222291
41,10,27,6,1,257.6287173471862
49,7,16,1,0,113.40512406940383
210,8,17,1,0,259.3182992610134
279,1,33,6,0,215.4861868760688
224,4,20,3,0,219.80697497791903
78,6,33,0,0,181.9239328041255
490,3,35,3,1,382.5810899629076
283,5,34,1,0,295.162072200695
485,10,33,0,1,517.4143622428466
31,9,22,4,0,168.00853850926237
138,11,28,2,0,300.2629440779898
434,13,24,3,1,514.3986595107297
481,3,17,5,0,333.3940994093409
309,5,20,1,0,292.5507402066065
357,8,29,0,1,375.62956494109835
267,6,37,6,1,352.2354377900441
373,4,37,6,0,306.0107566351525
146,8,32,6,1,288.1025641072811
94,11,28,0,1,287.9521850455988
380,3,33,4,1,321.75609633474085
223,3,24,3,1,200.0729206561191
68,4,29,5,0,112.5636966453612
98,9,18,6,0,243.53566764348642
460,5,37,0,1,373.01998319577183
498,8,16,6,0,406.00885187031906
260,6,17,4,1,258.0192872746888
368,3,21,1,0,254.02891481970775
173,8,37,6,0,294.18605168276935
293,12,30,4,1,419.74067987224294
115,9,24,3,1,267.95719170427776
233,8,33,6,0,325.39308438496425
313,13,31,4,0,407.70651089810207
228,4,33,0,0,264.599549209289
362,14,19,0,1,437.61112027208884
107,14,37,2,0,313.7041870796847
325,13,34,4,1,452.73663707440204
283,11,27,1,1,390.56551814205966
444,6,27,6,1,378.8322377158692
409,1,25,5,0,263.97789104128486
344,4,25,5,1,339.29529509711193
447,8,30,3,0,395.61216746123733
396,1,29,2,1,262.27261450137837
339,3,31,4,0,241.63337195866865
176,1,36,1,0,216.7325123068288
175,9,32,2,1,345.5115140163865
158,2,33,0,1,196.279960595501
140,9,18,3,0,257.21187598491935
84,13,36,6,0,314.20837213542194
126,4,36,6,1,250.4101076206879
166,2,37,6,1,195.57555427008896
156,4,19,4,0,155.14061933312468
430,12,21,5,0,463.3873755164592
181,11,16,1,1,287.63514026498984
447,11,15,6,0,419.89605591673455
471,10,26,6,1,466.6059436851643
119,6,24,0,1,243.1852313900485
357,11,22,2,1,420.2975644754602
418,7,15,6,1,371.35920627035523
326,3,26,3,0,252.38920543897896
160,3,16,2,1,167.10387812780428
102,12,24,5,1,305.67804473965793
196,10,36,2,0,343.3019882613038
217,12,31,1,0,344.78133710533046
131,8,17,0,1,277.62520358348473
75,5,21,4,1,199.12008490133712
479,4,26,1,1,391.0315879309453
198,7,22,5,1,274.7635354364805
440,7,34,3,1,410.4318187207565
420,13,26,5,1,520.6317675184993
205,9,17,5,0,287.3716823533829
490,9,31,2,0,439.2123920748044
237,5,23,3,1,303.48230037741496
432,13,24,1,0,471.5807596791634
436,12,36,5,0,441.5900542836355
335,13,20,1,1,423.9695510381981
494,8,39,6,0,459.5421474703109
236,10,15,6,0,328.1513490761397
139,1,36,6,1,233.72602045575715
458,9,26,4,1,446.5113563758918
413,8,19,2,1,406.82487619397085
194,6,27,1,0,228.7683885930681
42,13,29,6,1,286.2520258221838
232,3,36,6,0,199.28352727574784
424,3,25,3,1,344.7999677494771
254,8,22,5,1,346.29016562454296
32,5,19,6,1,174.51762188162488
120,10,16,4,1,273.74272171099614
436,11,26,3,0,459.47221475973527
43,14,16,2,0,322.5152949321157
383,7,30,4,1,369.8661542136007
30,5,35,4,0,111.52834374337544
292,8,17,4,1,336.847986999917
471,10,24,5,1,485.15020785524484
450,10,33,6,0,410.0532862706884
300,4,22,0,0,270.6549777717004
113,2,21,4,1,151.75786054922997
220,3,15,3,1,221.73686045833074
40,8,26,3,1,203.61960417862116
359,11,19,2,0,362.88907345767393
486,13,30,1,1,505.9073801516302
230,7,39,1,1,341.35017844963477
159,13,18,0,1,328.01356046803403
312,2,31,5,1,283.3949787498384
317,6,38,6,1,355.0901718253612
420,9,35,5,1,421.397167910764
120,4,16,6,0,153.52166501629725
323,9,26,4,1,383.24009931757325
378,2,15,6,1,300.2526334735799
47,2,26,0,0,135.38673241788973
60,9,26,2,0,196.61044336684654
374,12,26,2,1,456.09653659041277
322,7,33,1,0,287.65382189057607
165,7,39,2,1,312.524667410417
275,1,31,4,0,236.4460257790518
481,13,34,3,0,450.06571513232734
246,11,38,2,1,387.2157376186009
255,6,38,0,0,275.55809399036644
380,13,25,4,1,458.1643925015703
399,7,27,2,0,347.7014086622147
474,11,22,5,1,475.12747058348515
32,14,24,6,0,293.74641423251353
229,6,22,2,1,272.2251633020353
248,6,34,5,1,292.2511213186033
416,2,22,4,1,308.0472398749385
119,6,23,2,1,220.43508105651594
50,4,21,5,0,125.26811246723611
405,9,28,3,1,410.9404653420676
35,12,16,1,0,236.7525598502905
156,1,39,4,0,196.86853636041678
348,13,25,5,1,423.62013881784856
185,8,22,0,1,295.5143124006488
478,5,27,2,0,387.19459320554535
329,1,35,5,0,240.82089005855045
459,4,29,6,0,372.54401311109154
489,1,17,5,1,322.28846119497086
119,6,37,5,1,230.98044673055264
128,2,28,6,0,124.56881859401526
362,5,29,1,0,329.69618618914785
192,7,16,6,0,246.85715749193943
256,2,33,6,1,285.28580527054027
181,6,26,0,0,245.9143664487155
412,6,39,6,0,372.0105519444094
235,5,34,0,0,270.14616848511554
283,5,18,3,0,253.94175008213244
282,14,17,6,1,408.34853743330063
311,3,19,1,0,227.51274259775855
293,10,17,6,1,326.0396756173497
22,10,39,5,1,254.15707152431355
47,11,29,4,0,246.1069997559702
345,12,33,1,1,394.3768600045679
447,2,16,6,0,275.20268179287194
168,7,26,1,0,259.41147410966636
47,1,19,0,0,103.36457802592965
329,6,36,3,0,315.95111088744136
457,6,31,3,0,369.2000195351366
